image_id,healthy,multiple_diseases,rust,scab
Train_820.jpg,0,0,0,1
Train_821.jpg,0,0,1,0
Train_822.jpg,0,0,1,0
Train_823.jpg,0,0,0,1
Train_824.jpg,0,0,0,1
Train_825.jpg,0,0,1,0
Train_826.jpg,1,0,0,0
Train_827.jpg,0,0,1,0
Train_828.jpg,0,0,1,0
Train_829.jpg,0,0,1,0
Train_830.jpg,0,0,1,0
Train_831.jpg,0,0,0,1
Train_832.jpg,0,0,1,0
Train_833.jpg,1,0,0,0
Train_834.jpg,1,0,0,0
Train_835.jpg,1,0,0,0
Train_836.jpg,0,0,1,0
Train_837.jpg,0,0,1,0
Train_838.jpg,0,0,0,1
Train_839.jpg,1,0,0,0
Train_840.jpg,0,0,1,0
Train_841.jpg,0,0,1,0
Train_842.jpg,0,0,0,1
Train_843.jpg,0,0,1,0
Train_844.jpg,0,0,0,1
Train_845.jpg,0,0,0,1
Train_846.jpg,0,0,0,1
Train_847.jpg,0,0,1,0
Train_848.jpg,0,0,1,0
Train_849.jpg,1,0,0,0
Train_850.jpg,1,0,0,0
Train_851.jpg,0,0,0,1
Train_852.jpg,0,0,1,0
Train_853.jpg,0,0,1,0
Train_854.jpg,0,0,0,1
Train_855.jpg,0,0,1,0
Train_856.jpg,0,0,0,1
Train_857.jpg,0,1,0,0
Train_858.jpg,0,0,0,1
Train_859.jpg,0,0,0,1
Train_860.jpg,0,0,1,0
Train_861.jpg,0,0,0,1
Train_862.jpg,0,0,0,1
Train_863.jpg,1,0,0,0
Train_864.jpg,1,0,0,0
Train_865.jpg,0,0,1,0
Train_866.jpg,1,0,0,0
Train_867.jpg,0,0,1,0
Train_868.jpg,0,0,0,1
Train_869.jpg,0,0,0,1
Train_870.jpg,0,0,0,1
Train_871.jpg,0,0,0,1
Train_872.jpg,1,0,0,0
Train_873.jpg,0,0,1,0
Train_874.jpg,0,0,1,0
Train_875.jpg,0,0,1,0
Train_876.jpg,0,0,1,0
Train_877.jpg,1,0,0,0
Train_878.jpg,0,0,0,1
Train_879.jpg,0,0,0,1
Train_880.jpg,1,0,0,0
Train_881.jpg,1,0,0,0
Train_882.jpg,1,0,0,0
Train_883.jpg,0,0,0,1
Train_884.jpg,0,0,1,0
Train_885.jpg,1,0,0,0
Train_886.jpg,0,1,0,0
Train_887.jpg,1,0,0,0
Train_888.jpg,0,0,1,0
Train_889.jpg,0,0,1,0
Train_890.jpg,1,0,0,0
Train_891.jpg,0,0,0,1
Train_892.jpg,0,0,1,0
Train_893.jpg,1,0,0,0
Train_894.jpg,0,0,0,1
Train_895.jpg,1,0,0,0
Train_896.jpg,1,0,0,0
Train_897.jpg,1,0,0,0
Train_898.jpg,0,0,0,1
Train_899.jpg,0,0,0,1
Train_900.jpg,0,0,1,0
Train_901.jpg,1,0,0,0
Train_902.jpg,0,0,0,1
Train_903.jpg,1,0,0,0
Train_904.jpg,0,0,0,1
Train_905.jpg,0,1,0,0
Train_906.jpg,0,0,0,1
Train_907.jpg,1,0,0,0
Train_908.jpg,1,0,0,0
Train_909.jpg,1,0,0,0
Train_910.jpg,0,0,1,0
Train_911.jpg,0,0,1,0
Train_912.jpg,0,0,1,0
Train_913.jpg,0,0,1,0
Train_914.jpg,1,0,0,0
Train_915.jpg,1,0,0,0
Train_916.jpg,0,0,1,0
Train_917.jpg,0,0,0,1
Train_918.jpg,1,0,0,0
Train_919.jpg,1,0,0,0
Train_920.jpg,0,0,1,0
Train_921.jpg,1,0,0,0
Train_922.jpg,0,0,0,1
Train_923.jpg,1,0,0,0
Train_924.jpg,1,0,0,0
Train_925.jpg,0,0,1,0
Train_926.jpg,0,0,0,1
Train_927.jpg,0,0,0,1
Train_928.jpg,0,0,1,0
Train_929.jpg,1,0,0,0
Train_930.jpg,0,0,0,1
Train_931.jpg,0,0,1,0
Train_932.jpg,0,0,0,1
Train_933.jpg,0,0,0,1
Train_934.jpg,1,0,0,0
Train_935.jpg,1,0,0,0
Train_936.jpg,0,1,0,0
Train_937.jpg,1,0,0,0
Train_938.jpg,0,0,1,0
Train_939.jpg,1,0,0,0
Train_940.jpg,0,0,1,0
Train_941.jpg,0,0,0,1
Train_942.jpg,1,0,0,0
Train_943.jpg,0,0,0,1
Train_944.jpg,0,0,1,0
Train_945.jpg,0,0,1,0
Train_946.jpg,0,0,0,1
Train_947.jpg,1,0,0,0
Train_948.jpg,1,0,0,0
Train_949.jpg,0,1,0,0
Train_950.jpg,0,0,1,0
Train_951.jpg,1,0,0,0
Train_952.jpg,1,0,0,0
Train_953.jpg,1,0,0,0
Train_954.jpg,0,0,0,1
Train_955.jpg,0,0,0,1
Train_956.jpg,1,0,0,0
Train_957.jpg,0,0,1,0
Train_958.jpg,1,0,0,0
Train_959.jpg,1,0,0,0
Train_960.jpg,1,0,0,0
Train_961.jpg,1,0,0,0
Train_962.jpg,0,0,1,0
Train_963.jpg,1,0,0,0
Train_964.jpg,0,0,0,1
Train_965.jpg,0,0,1,0
Train_966.jpg,1,0,0,0
Train_967.jpg,0,0,0,1
Train_968.jpg,1,0,0,0
Train_969.jpg,1,0,0,0
Train_970.jpg,0,0,0,1
Train_971.jpg,0,0,1,0
Train_972.jpg,0,0,0,1
Train_973.jpg,0,0,0,1
Train_974.jpg,0,0,0,1
Train_975.jpg,0,0,1,0
Train_976.jpg,0,0,1,0
Train_977.jpg,1,0,0,0
Train_978.jpg,0,0,1,0
Train_979.jpg,1,0,0,0
Train_980.jpg,1,0,0,0
Train_981.jpg,1,0,0,0
Train_982.jpg,0,0,1,0
Train_983.jpg,1,0,0,0
Train_984.jpg,0,0,0,1
Train_985.jpg,0,0,1,0
Train_986.jpg,0,0,0,1
Train_987.jpg,0,0,1,0
Train_988.jpg,0,0,0,1
Train_989.jpg,1,0,0,0
Train_990.jpg,0,0,0,1
Train_991.jpg,0,0,0,1
Train_992.jpg,0,0,0,1
Train_993.jpg,0,0,0,1
Train_994.jpg,0,0,0,1
Train_995.jpg,0,0,1,0
Train_996.jpg,0,0,1,0
Train_997.jpg,0,0,0,1
Train_998.jpg,0,0,0,1
Train_999.jpg,0,0,1,0
Train_1000.jpg,0,0,1,0
Train_1001.jpg,1,0,0,0
Train_1002.jpg,1,0,0,0
Train_1003.jpg,0,0,0,1
Train_1004.jpg,1,0,0,0
Train_1005.jpg,1,0,0,0
Train_1006.jpg,0,0,0,1
Train_1007.jpg,1,0,0,0
Train_1008.jpg,0,0,0,1
Train_1009.jpg,0,0,0,1
Train_1010.jpg,0,0,0,1
Train_1011.jpg,0,0,1,0
Train_1012.jpg,1,0,0,0
Train_1013.jpg,0,1,0,0
Train_1014.jpg,1,0,0,0
Train_1015.jpg,0,0,0,1
Train_1016.jpg,0,0,0,1
Train_1017.jpg,1,0,0,0
Train_1018.jpg,0,1,0,0
Train_1019.jpg,0,0,1,0
Train_1020.jpg,1,0,0,0
Train_1021.jpg,0,0,1,0
Train_1022.jpg,0,0,1,0
Train_1023.jpg,0,0,1,0
Train_1024.jpg,0,0,0,1
Train_1025.jpg,0,0,0,1
Train_1026.jpg,0,0,0,1
Train_1027.jpg,0,0,0,1
Train_1028.jpg,0,1,0,0
Train_1029.jpg,0,0,1,0
Train_1030.jpg,0,0,1,0
Train_1031.jpg,1,0,0,0
Train_1032.jpg,0,0,0,1
Train_1033.jpg,0,0,0,1
Train_1034.jpg,1,0,0,0
Train_1035.jpg,0,1,0,0
Train_1036.jpg,0,0,0,1
Train_1037.jpg,0,0,1,0
Train_1038.jpg,0,0,0,1
Train_1039.jpg,1,0,0,0
Train_1040.jpg,0,0,1,0
Train_1041.jpg,0,0,1,0
Train_1042.jpg,0,0,0,1
Train_1043.jpg,1,0,0,0
Train_1044.jpg,1,0,0,0
Train_1045.jpg,0,0,0,1
Train_1046.jpg,0,1,0,0
Train_1047.jpg,1,0,0,0
Train_1048.jpg,0,0,1,0
Train_1049.jpg,0,0,0,1
Train_1050.jpg,0,1,0,0
Train_1051.jpg,0,0,1,0
Train_1052.jpg,0,0,0,1
Train_1053.jpg,0,0,1,0
Train_1054.jpg,1,0,0,0
Train_1055.jpg,1,0,0,0
Train_1056.jpg,0,0,0,1
Train_1057.jpg,0,0,1,0
Train_1058.jpg,1,0,0,0
Train_1059.jpg,0,0,0,1
Train_1060.jpg,0,0,1,0
Train_1061.jpg,0,0,0,1
Train_1062.jpg,0,0,0,1
Train_1063.jpg,0,0,1,0
Train_1064.jpg,0,0,1,0
Train_1065.jpg,0,0,0,1
Train_1066.jpg,1,0,0,0
Train_1067.jpg,1,0,0,0
Train_1068.jpg,0,0,1,0
Train_1069.jpg,0,0,1,0
Train_1070.jpg,0,0,1,0
Train_1071.jpg,0,0,1,0
Train_1072.jpg,1,0,0,0
Train_1073.jpg,0,0,1,0
Train_1074.jpg,0,0,0,1
Train_1075.jpg,0,0,0,1
Train_1076.jpg,0,0,0,1
Train_1077.jpg,0,0,0,1
Train_1078.jpg,0,0,1,0
Train_1079.jpg,1,0,0,0
Train_1080.jpg,1,0,0,0
Train_1081.jpg,0,0,1,0
Train_1082.jpg,1,0,0,0
Train_1083.jpg,0,0,0,1
Train_1084.jpg,0,0,1,0
Train_1085.jpg,1,0,0,0
Train_1086.jpg,1,0,0,0
Train_1087.jpg,0,0,1,0
Train_1088.jpg,0,0,0,1
Train_1089.jpg,0,0,0,1
Train_1090.jpg,0,0,0,1
Train_1091.jpg,1,0,0,0
Train_1092.jpg,1,0,0,0
Train_1093.jpg,0,0,1,0
Train_1094.jpg,0,0,0,1
Train_1095.jpg,0,0,0,1
Train_1096.jpg,0,0,1,0
Train_1097.jpg,1,0,0,0
Train_1098.jpg,0,0,0,1
Train_1099.jpg,0,0,0,1
Train_1100.jpg,0,0,0,1
Train_1101.jpg,1,0,0,0
Train_1102.jpg,0,0,1,0
Train_1103.jpg,1,0,0,0
Train_1104.jpg,0,0,0,1
Train_1105.jpg,0,0,1,0
Train_1106.jpg,0,0,1,0
Train_1107.jpg,0,0,0,1
Train_1108.jpg,0,0,1,0
Train_1109.jpg,0,0,0,1
Train_1110.jpg,1,0,0,0
Train_1111.jpg,0,0,1,0
Train_1112.jpg,0,0,1,0
Train_1113.jpg,0,0,1,0
Train_1114.jpg,1,0,0,0
Train_1115.jpg,1,0,0,0
Train_1116.jpg,0,0,1,0
Train_1117.jpg,1,0,0,0
Train_1118.jpg,0,0,1,0
Train_1119.jpg,0,1,0,0
Train_1120.jpg,0,0,0,1
Train_1121.jpg,0,0,1,0
Train_1122.jpg,0,0,1,0
Train_1123.jpg,1,0,0,0
Train_1124.jpg,0,0,0,1
Train_1125.jpg,0,0,1,0
Train_1126.jpg,0,0,1,0
Train_1127.jpg,0,0,0,1
Train_1128.jpg,0,0,0,1
Train_1129.jpg,0,1,0,0
Train_1130.jpg,0,0,0,1
Train_1131.jpg,1,0,0,0
Train_1132.jpg,0,0,0,1
Train_1133.jpg,1,0,0,0
Train_1134.jpg,0,1,0,0
Train_1135.jpg,0,0,0,1
Train_1136.jpg,0,0,0,1
Train_1137.jpg,0,0,0,1
Train_1138.jpg,0,0,1,0
Train_1139.jpg,1,0,0,0
Train_1140.jpg,0,0,0,1
Train_1141.jpg,1,0,0,0
Train_1142.jpg,0,0,1,0
Train_1143.jpg,0,0,0,1
Train_1144.jpg,0,0,1,0
Train_1145.jpg,0,0,1,0
Train_1146.jpg,1,0,0,0
Train_1147.jpg,0,0,1,0
Train_1148.jpg,0,0,1,0
Train_1149.jpg,0,0,1,0
Train_1150.jpg,0,0,1,0
Train_1151.jpg,1,0,0,0
Train_1152.jpg,0,0,0,1
Train_1153.jpg,1,0,0,0
Train_1154.jpg,0,0,1,0
Train_1155.jpg,0,0,0,1
Train_1156.jpg,0,0,0,1
Train_1157.jpg,0,0,0,1
Train_1158.jpg,0,0,1,0
Train_1159.jpg,1,0,0,0
Train_1160.jpg,1,0,0,0
Train_1161.jpg,0,1,0,0
Train_1162.jpg,0,0,0,1
Train_1163.jpg,0,0,1,0
Train_1164.jpg,1,0,0,0
Train_1165.jpg,0,0,1,0
Train_1166.jpg,0,0,0,1
Train_1167.jpg,0,0,0,1
Train_1168.jpg,0,0,0,1
Train_1169.jpg,0,0,1,0
Train_1170.jpg,0,0,0,1
Train_1171.jpg,1,0,0,0
Train_1172.jpg,0,0,0,1
Train_1173.jpg,0,1,0,0
Train_1174.jpg,0,0,0,1
Train_1175.jpg,0,0,1,0
Train_1176.jpg,1,0,0,0
Train_1177.jpg,0,0,1,0
Train_1178.jpg,0,0,0,1
Train_1179.jpg,0,0,1,0
Train_1180.jpg,1,0,0,0
Train_1181.jpg,0,0,0,1
Train_1182.jpg,0,0,0,1
Train_1183.jpg,0,0,0,1
Train_1184.jpg,0,0,1,0
Train_1185.jpg,0,0,1,0
Train_1186.jpg,1,0,0,0
Train_1187.jpg,0,0,1,0
Train_1188.jpg,0,0,0,1
Train_1189.jpg,0,0,1,0
Train_1190.jpg,0,0,0,1
Train_1191.jpg,0,0,1,0
Train_1192.jpg,0,0,0,1
Train_1193.jpg,1,0,0,0
Train_1194.jpg,0,0,1,0
Train_1195.jpg,1,0,0,0
Train_1196.jpg,0,0,1,0
Train_1197.jpg,0,1,0,0
Train_1198.jpg,1,0,0,0
Train_1199.jpg,1,0,0,0
Train_1200.jpg,0,0,1,0
Train_1201.jpg,0,0,0,1
Train_1202.jpg,0,0,0,1
Train_1203.jpg,0,0,0,1
Train_1204.jpg,0,0,1,0
Train_1205.jpg,0,0,1,0
Train_1206.jpg,0,0,1,0
Train_1207.jpg,0,0,1,0
Train_1208.jpg,0,0,0,1
Train_1209.jpg,0,0,0,1
Train_1210.jpg,1,0,0,0
Train_1211.jpg,0,0,0,1
Train_1212.jpg,0,0,0,1
Train_1213.jpg,0,0,1,0
Train_1214.jpg,1,0,0,0
Train_1215.jpg,0,0,1,0
Train_1216.jpg,0,1,0,0
Train_1217.jpg,0,0,0,1
Train_1218.jpg,0,0,0,1
Train_1219.jpg,0,0,1,0
Train_1220.jpg,0,0,1,0
Train_1221.jpg,0,0,0,1
Train_1222.jpg,0,0,1,0
Train_1223.jpg,1,0,0,0
Train_1224.jpg,1,0,0,0
Train_1225.jpg,0,0,1,0
Train_1226.jpg,0,0,0,1
Train_1227.jpg,1,0,0,0
Train_1228.jpg,0,0,0,1
Train_1229.jpg,0,0,1,0
Train_1230.jpg,1,0,0,0
Train_1231.jpg,0,0,1,0
Train_1232.jpg,0,0,0,1
Train_1233.jpg,0,0,1,0
Train_1234.jpg,0,1,0,0
Train_1235.jpg,0,0,1,0
Train_1236.jpg,0,1,0,0
Train_1237.jpg,1,0,0,0
Train_1238.jpg,0,0,0,1
Train_1239.jpg,1,0,0,0
Train_1240.jpg,1,0,0,0
Train_1241.jpg,0,0,0,1
Train_1242.jpg,0,0,0,1
Train_1243.jpg,0,0,0,1
Train_1244.jpg,0,0,1,0
Train_1245.jpg,1,0,0,0
Train_1246.jpg,0,0,0,1
Train_1247.jpg,1,0,0,0
Train_1248.jpg,1,0,0,0
Train_1249.jpg,0,0,0,1
Train_1250.jpg,0,0,0,1
Train_1251.jpg,1,0,0,0
Train_1252.jpg,0,0,0,1
Train_1253.jpg,0,0,1,0
Train_1254.jpg,1,0,0,0
Train_1255.jpg,0,0,1,0
Train_1256.jpg,0,0,1,0
Train_1257.jpg,1,0,0,0
Train_1258.jpg,0,0,0,1
Train_1259.jpg,0,0,0,1
Train_1260.jpg,0,0,1,0
Train_1261.jpg,1,0,0,0
Train_1262.jpg,0,0,1,0
Train_1263.jpg,0,0,1,0
Train_1264.jpg,0,1,0,0
Train_1265.jpg,1,0,0,0
Train_1266.jpg,0,0,1,0
Train_1267.jpg,0,0,1,0
Train_1268.jpg,0,0,1,0
Train_1269.jpg,0,0,0,1
Train_1270.jpg,0,1,0,0
Train_1271.jpg,1,0,0,0
Train_1272.jpg,0,0,1,0
Train_1273.jpg,0,0,0,1
Train_1274.jpg,0,0,0,1
Train_1275.jpg,0,0,1,0
Train_1276.jpg,0,0,0,1
Train_1277.jpg,1,0,0,0
Train_1278.jpg,0,0,0,1
Train_1279.jpg,0,0,0,1
Train_1280.jpg,0,1,0,0
Train_1281.jpg,0,0,0,1
Train_1282.jpg,1,0,0,0
Train_1283.jpg,0,0,1,0
Train_1284.jpg,0,0,1,0
Train_1285.jpg,1,0,0,0
Train_1286.jpg,1,0,0,0
Train_1287.jpg,1,0,0,0
Train_1288.jpg,0,0,0,1
Train_1289.jpg,1,0,0,0
Train_1290.jpg,0,0,1,0
Train_1291.jpg,0,0,1,0
Train_1292.jpg,0,0,1,0
Train_1293.jpg,0,0,0,1
Train_1294.jpg,0,0,0,1
Train_1295.jpg,0,0,0,1
Train_1296.jpg,0,0,0,1
Train_1297.jpg,1,0,0,0
Train_1298.jpg,0,0,0,1
Train_1299.jpg,0,0,1,0
Train_1300.jpg,0,0,1,0
Train_1301.jpg,0,0,0,1
Train_1302.jpg,0,0,1,0
Train_1303.jpg,0,0,0,1
Train_1304.jpg,1,0,0,0
Train_1305.jpg,0,0,0,1
Train_1306.jpg,1,0,0,0
Train_1307.jpg,0,0,1,0
Train_1308.jpg,0,0,0,1
Train_1309.jpg,1,0,0,0
Train_1310.jpg,0,1,0,0
Train_1311.jpg,0,0,1,0
Train_1312.jpg,0,0,0,1
Train_1313.jpg,1,0,0,0
Train_1314.jpg,0,0,1,0
Train_1315.jpg,0,0,0,1
Train_1316.jpg,0,0,1,0
Train_1317.jpg,0,0,0,1
Train_1318.jpg,0,0,1,0
Train_1319.jpg,0,0,1,0
Train_1320.jpg,0,0,1,0
Train_1321.jpg,0,0,1,0
Train_1322.jpg,0,0,1,0
Train_1323.jpg,0,0,0,1
Train_1324.jpg,0,0,1,0
Train_1325.jpg,1,0,0,0
Train_1326.jpg,0,0,1,0
Train_1327.jpg,0,0,1,0
Train_1328.jpg,1,0,0,0
Train_1329.jpg,0,0,0,1
Train_1330.jpg,0,0,1,0
Train_1331.jpg,0,0,0,1
Train_1332.jpg,0,0,1,0
Train_1333.jpg,0,0,0,1
Train_1334.jpg,0,0,0,1
Train_1335.jpg,1,0,0,0
Train_1336.jpg,0,0,0,1
Train_1337.jpg,0,0,0,1
Train_1338.jpg,0,0,0,1
Train_1339.jpg,0,0,0,1
Train_1340.jpg,0,0,1,0
Train_1341.jpg,1,0,0,0
Train_1342.jpg,0,0,1,0
Train_1343.jpg,0,0,0,1
Train_1344.jpg,0,0,1,0
Train_1345.jpg,0,0,0,1
Train_1346.jpg,0,0,0,1
Train_1347.jpg,1,0,0,0
Train_1348.jpg,1,0,0,0
Train_1349.jpg,1,0,0,0
Train_1350.jpg,0,0,0,1
Train_1351.jpg,0,0,1,0
Train_1352.jpg,0,0,1,0
Train_1353.jpg,0,0,0,1
Train_1354.jpg,1,0,0,0
Train_1355.jpg,1,0,0,0
Train_1356.jpg,1,0,0,0
Train_1357.jpg,1,0,0,0
Train_1358.jpg,0,1,0,0
Train_1359.jpg,0,0,1,0
Train_1360.jpg,0,0,0,1
Train_1361.jpg,0,0,0,1
Train_1362.jpg,0,0,0,1
Train_1363.jpg,0,0,0,1
Train_1364.jpg,0,0,1,0
Train_1365.jpg,0,0,1,0
Train_1366.jpg,1,0,0,0
Train_1367.jpg,0,0,0,1
Train_1368.jpg,1,0,0,0
Train_1369.jpg,0,1,0,0
Train_1370.jpg,0,0,1,0
Train_1371.jpg,1,0,0,0
Train_1372.jpg,1,0,0,0
Train_1373.jpg,0,0,1,0
Train_1374.jpg,0,0,1,0
Train_1375.jpg,0,0,0,1
Train_1376.jpg,0,0,1,0
Train_1377.jpg,1,0,0,0
Train_1378.jpg,0,0,1,0
Train_1379.jpg,0,0,1,0
Train_1380.jpg,1,0,0,0
Train_1381.jpg,1,0,0,0
Train_1382.jpg,0,0,0,1
Train_1383.jpg,0,0,0,1
Train_1384.jpg,0,0,0,1
Train_1385.jpg,0,0,0,1
Train_1386.jpg,1,0,0,0
Train_1387.jpg,0,0,1,0
Train_1388.jpg,1,0,0,0
Train_1389.jpg,1,0,0,0
Train_1390.jpg,0,1,0,0
Train_1391.jpg,1,0,0,0
Train_1392.jpg,1,0,0,0
Train_1393.jpg,0,0,0,1
Train_1394.jpg,0,0,1,0
Train_1395.jpg,0,0,0,1
Train_1396.jpg,1,0,0,0
Train_1397.jpg,1,0,0,0
Train_1398.jpg,0,0,1,0
Train_1399.jpg,0,0,1,0
Train_1400.jpg,0,0,1,0
Train_1401.jpg,0,0,0,1
Train_1402.jpg,0,0,1,0
Train_1403.jpg,0,0,0,1
Train_1404.jpg,0,0,1,0
Train_1405.jpg,0,0,0,1
Train_1406.jpg,0,0,1,0
Train_1407.jpg,0,0,1,0
Train_1408.jpg,1,0,0,0
Train_1409.jpg,0,0,1,0
Train_1410.jpg,0,0,0,1
Train_1411.jpg,0,0,0,1
Train_1412.jpg,0,0,1,0
Train_1413.jpg,0,0,1,0
Train_1414.jpg,1,0,0,0
Train_1415.jpg,1,0,0,0
Train_1416.jpg,0,0,0,1
Train_1417.jpg,1,0,0,0
Train_1418.jpg,0,0,1,0
Train_1419.jpg,0,0,0,1
Train_1420.jpg,1,0,0,0
Train_1421.jpg,0,0,0,1
Train_1422.jpg,0,0,1,0
Train_1423.jpg,0,0,1,0
Train_1424.jpg,1,0,0,0
Train_1425.jpg,0,0,1,0
Train_1426.jpg,1,0,0,0
Train_1427.jpg,0,0,1,0
Train_1428.jpg,0,0,1,0
Train_1429.jpg,0,0,0,1
Train_1430.jpg,0,0,0,1
Train_1431.jpg,0,0,0,1
Train_1432.jpg,1,0,0,0
Train_1433.jpg,0,1,0,0
Train_1434.jpg,0,0,1,0
Train_1435.jpg,0,0,0,1
Train_1436.jpg,0,0,0,1
Train_1437.jpg,0,0,1,0
Train_1438.jpg,1,0,0,0
Train_1439.jpg,0,0,1,0
Train_1440.jpg,1,0,0,0
Train_1441.jpg,0,0,1,0
Train_1442.jpg,1,0,0,0
Train_1443.jpg,0,0,1,0
Train_1444.jpg,0,0,0,1
Train_1445.jpg,0,0,0,1
Train_1446.jpg,0,0,1,0
Train_1447.jpg,1,0,0,0
Train_1448.jpg,0,0,0,1
Train_1449.jpg,1,0,0,0
Train_1450.jpg,0,0,0,1
Train_1451.jpg,0,0,1,0
Train_1452.jpg,0,0,0,1
Train_1453.jpg,0,0,1,0
Train_1454.jpg,0,1,0,0
Train_1455.jpg,0,0,1,0
Train_1456.jpg,0,0,0,1
Train_1457.jpg,1,0,0,0
Train_1458.jpg,0,0,1,0
Train_1459.jpg,1,0,0,0
Train_1460.jpg,0,0,0,1
Train_1461.jpg,0,0,1,0
Train_1462.jpg,0,0,1,0
Train_1463.jpg,1,0,0,0
Train_1464.jpg,0,0,0,1
Train_1465.jpg,0,0,1,0
Train_1466.jpg,1,0,0,0
Train_1467.jpg,0,0,0,1
Train_1468.jpg,0,1,0,0
Train_1469.jpg,0,0,1,0
Train_1470.jpg,0,0,0,1
Train_1471.jpg,0,0,1,0
Train_1472.jpg,0,0,1,0
Train_1473.jpg,0,0,0,1
Train_1474.jpg,1,0,0,0
Train_1475.jpg,0,0,1,0
Train_1476.jpg,1,0,0,0
Train_1477.jpg,1,0,0,0
Train_1478.jpg,1,0,0,0
Train_1479.jpg,1,0,0,0
Train_1480.jpg,0,0,1,0
Train_1481.jpg,0,0,0,1
Train_1482.jpg,1,0,0,0
Train_1483.jpg,0,0,0,1
Train_1484.jpg,0,0,0,1
Train_1485.jpg,0,0,1,0
Train_1486.jpg,0,0,1,0
Train_1487.jpg,0,0,1,0
Train_1488.jpg,0,0,0,1
Train_1489.jpg,1,0,0,0
Train_1490.jpg,0,0,1,0
Train_1491.jpg,0,0,1,0
Train_1492.jpg,0,0,1,0
Train_1493.jpg,0,0,0,1
Train_1494.jpg,0,1,0,0
Train_1495.jpg,0,0,0,1
Train_1496.jpg,1,0,0,0
Train_1497.jpg,1,0,0,0
Train_1498.jpg,0,0,0,1
Train_1499.jpg,0,0,1,0
Train_1500.jpg,0,0,0,1
Train_1501.jpg,0,0,0,1
Train_1502.jpg,0,0,1,0
Train_1503.jpg,0,0,0,1
Train_1504.jpg,1,0,0,0
Train_1505.jpg,0,0,0,1
Train_1506.jpg,0,0,0,1
Train_1507.jpg,0,0,0,1
Train_1508.jpg,1,0,0,0
Train_1509.jpg,0,0,1,0
Train_1510.jpg,0,0,1,0
Train_1511.jpg,0,0,1,0
Train_1512.jpg,0,0,1,0
Train_1513.jpg,1,0,0,0
Train_1514.jpg,0,1,0,0
Train_1515.jpg,0,0,1,0
Train_1516.jpg,0,0,1,0
Train_1517.jpg,1,0,0,0
Train_1518.jpg,0,0,0,1
Train_1519.jpg,0,0,0,1
Train_1520.jpg,0,0,0,1
Train_1521.jpg,0,0,0,1
Train_1522.jpg,0,0,0,1
Train_1523.jpg,0,0,0,1
Train_1524.jpg,0,0,1,0
Train_1525.jpg,0,0,1,0
Train_1526.jpg,0,1,0,0
Train_1527.jpg,0,0,1,0
Train_1528.jpg,1,0,0,0
Train_1529.jpg,0,0,0,1
Train_1530.jpg,1,0,0,0
Train_1531.jpg,0,1,0,0
Train_1532.jpg,0,0,0,1
Train_1533.jpg,1,0,0,0
Train_1534.jpg,0,0,0,1
Train_1535.jpg,0,0,1,0
Train_1536.jpg,0,1,0,0
Train_1537.jpg,0,0,0,1
Train_1538.jpg,1,0,0,0
Train_1539.jpg,1,0,0,0
Train_1540.jpg,0,0,1,0
Train_1541.jpg,1,0,0,0
Train_1542.jpg,0,0,0,1
Train_1543.jpg,0,0,0,1
Train_1544.jpg,0,0,0,1
Train_1545.jpg,0,0,1,0
Train_1546.jpg,1,0,0,0
Train_1547.jpg,0,0,1,0
Train_1548.jpg,1,0,0,0
Train_1549.jpg,1,0,0,0
Train_1550.jpg,0,0,0,1
Train_1551.jpg,0,0,1,0
Train_1552.jpg,1,0,0,0
Train_1553.jpg,0,0,0,1
Train_1554.jpg,0,1,0,0
Train_1555.jpg,1,0,0,0
Train_1556.jpg,1,0,0,0
Train_1557.jpg,1,0,0,0
Train_1558.jpg,0,1,0,0
Train_1559.jpg,1,0,0,0
Train_1560.jpg,0,0,1,0
Train_1561.jpg,0,0,1,0
Train_1562.jpg,1,0,0,0
Train_1563.jpg,1,0,0,0
Train_1564.jpg,1,0,0,0
Train_1565.jpg,0,0,1,0
Train_1566.jpg,0,0,1,0
Train_1567.jpg,0,0,1,0
Train_1568.jpg,0,0,0,1
Train_1569.jpg,0,0,1,0
Train_1570.jpg,0,0,0,1
Train_1571.jpg,0,0,1,0
Train_1572.jpg,0,0,0,1
Train_1573.jpg,0,1,0,0
Train_1574.jpg,0,0,1,0
Train_1575.jpg,1,0,0,0
Train_1576.jpg,0,0,1,0
Train_1577.jpg,0,1,0,0
Train_1578.jpg,0,0,1,0
Train_1579.jpg,0,0,1,0
Train_1580.jpg,0,0,0,1
Train_1581.jpg,0,0,1,0
Train_1582.jpg,0,0,0,1
Train_1583.jpg,1,0,0,0
Train_1584.jpg,0,0,1,0
Train_1585.jpg,1,0,0,0
Train_1586.jpg,0,0,0,1
Train_1587.jpg,1,0,0,0
Train_1588.jpg,0,0,0,1
Train_1589.jpg,0,0,0,1
Train_1590.jpg,1,0,0,0
Train_1591.jpg,0,0,1,0
Train_1592.jpg,0,0,1,0
Train_1593.jpg,1,0,0,0
Train_1594.jpg,0,0,1,0
Train_1595.jpg,0,0,1,0
Train_1596.jpg,0,0,1,0
Train_1597.jpg,1,0,0,0
Train_1598.jpg,1,0,0,0
Train_1599.jpg,0,0,1,0
Train_1600.jpg,1,0,0,0
Train_1601.jpg,1,0,0,0
Train_1602.jpg,0,0,1,0
Train_1603.jpg,0,0,1,0
Train_1604.jpg,1,0,0,0
Train_1605.jpg,1,0,0,0
